t,y1e,y2e,y1o,y2o
0.16280,457.2,-6.9,457.2,-6.9
0.16290,456.7,-9.2,456.7,-9.2
0.16300,456.2,-11.5,456.2,-11.5
0.16310,455.6,-13.8,455.6,-13.8
0.16320,454.9,-16.0,454.9,-16.0
0.16330,454.2,-18.3,454.2,-18.3
0.16340,453.4,-20.6,453.4,-20.6
0.16350,452.5,-22.9,452.5,-22.9
0.16360,451.6,-25.1,451.6,-25.1
0.16370,450.5,-27.4,450.5,-27.4
0.16380,449.5,-29.6,449.5,-29.6
0.16390,448.3,-31.9,448.3,-31.9
0.16400,447.1,-34.1,447.1,-34.1
0.16410,445.8,-36.3,445.8,-36.3
0.16420,444.4,-38.6,444.4,-38.6
0.16430,443.0,-40.8,443.0,-40.8
0.16440,441.5,-43.0,441.5,-43.0
0.16450,439.9,-45.2,439.9,-45.2
0.16460,438.2,-47.4,438.2,-47.4
0.16470,436.5,-49.5,436.5,-49.5
0.16480,434.7,-51.7,434.7,-51.7
0.16490,432.9,-53.9,432.9,-53.9
0.16500,431.0,-56.0,431.0,-56.0
0.16510,429.0,-58.2,429.0,-58.2
0.16520,427.0,-60.3,427.0,-60.3
0.16530,424.8,-62.4,424.8,-62.4
0.16540,422.7,-64.5,422.7,-64.5
0.16550,420.4,-66.6,420.4,-66.6
0.16560,418.1,-68.7,418.1,-68.7
0.16570,415.7,-70.7,415.7,-70.7
0.16580,413.3,-72.8,413.3,-72.8
0.16590,410.8,-74.8,410.8,-74.8
0.16600,408.2,-76.8,408.2,-76.8
0.16610,405.6,-78.9,405.6,-78.9
0.16620,402.9,-80.9,402.9,-80.9
0.16630,400.2,-82.8,400.2,-82.8
0.16640,397.4,-84.8,397.4,-84.8
0.16650,394.5,-86.8,394.5,-86.8
0.16660,391.6,-88.7,391.6,-88.7
0.16670,388.6,-90.6,388.6,-90.6
0.16680,385.5,-92.5,385.5,-92.5
0.16690,382.4,-94.4,382.4,-94.4
0.16700,379.3,-96.3,379.3,-96.3
0.16710,376.1,-98.1,376.1,-98.1
0.16720,372.8,-100.0,372.8,-100.0
0.16730,369.4,-101.8,369.4,-101.8
0.16740,366.1,-103.6,366.1,-103.6
0.16750,362.6,-105.4,362.6,-105.4
0.16760,359.1,-107.1,359.1,-107.1
0.16770,355.6,-108.9,355.6,-108.9
0.16780,352.0,-110.6,352.0,-110.6
0.16790,348.3,-112.3,348.3,-112.3
0.16800,344.6,-114.0,344.6,-114.0
0.16810,340.8,-115.7,340.8,-115.7
0.16820,337.0,-117.3,337.0,-117.3
0.16830,333.1,-119.0,333.1,-119.0
0.16840,329.2,-120.6,329.2,-120.6
0.16850,325.3,-122.2,325.3,-122.2
0.16860,321.3,-123.8,321.3,-123.8
0.16870,317.2,-125.3,317.2,-125.3
0.16880,313.1,-126.8,313.1,-126.8
0.16890,309.0,-128.3,309.0,-128.3
0.16900,304.8,-129.8,304.8,-129.8
0.16910,300.5,-131.3,300.5,-131.3
0.16920,296.2,-132.7,296.2,-132.7
0.16930,291.9,-134.1,291.9,-134.1
0.16940,287.6,-135.5,287.6,-135.5
0.16950,283.1,-136.9,283.1,-136.9
0.16960,278.7,-138.3,278.7,-138.3
0.16970,274.2,-139.6,274.2,-139.6
0.16980,269.7,-140.9,269.7,-140.9
0.16990,265.1,-142.2,265.1,-142.2
0.17000,260.5,-143.4,260.5,-143.4
0.17010,255.9,-144.7,255.9,-144.7
0.17020,251.2,-145.9,251.2,-145.9
0.17030,246.5,-147.0,246.5,-147.0
0.17040,241.7,-148.2,241.7,-148.2
0.17050,236.9,-149.3,236.9,-149.3
0.17060,232.1,-150.5,232.1,-150.5
0.17070,227.3,-151.5,227.3,-151.5
0.17080,222.4,-152.6,222.4,-152.6
0.17090,217.5,-153.6,217.5,-153.6
0.17100,212.5,-154.6,212.5,-154.6
0.17110,207.6,-155.6,207.6,-155.6
0.17120,202.6,-156.6,202.6,-156.6
0.17130,197.5,-157.5,197.5,-157.5
0.17140,192.5,-158.4,192.5,-158.4
0.17150,187.4,-159.3,187.4,-159.3
0.17160,182.3,-160.2,182.3,-160.2
0.17170,177.2,-161.0,177.2,-161.0
0.17180,172.0,-161.8,172.0,-161.8
0.17190,166.9,-162.6,166.9,-162.6
0.17200,161.7,-163.3,161.7,-163.3
0.17210,156.4,-164.1,156.4,-164.1
0.17220,151.2,-164.7,151.2,-164.7
0.17230,146.0,-165.4,146.0,-165.4
0.17240,140.7,-166.1,140.7,-166.1
0.17250,135.4,-166.7,135.4,-166.7
0.17260,130.1,-167.3,130.1,-167.3
0.17270,124.8,-167.8,124.8,-167.8
0.17280,119.4,-168.4,119.4,-168.4
0.17290,114.1,-168.9,114.1,-168.9
0.17300,108.7,-169.4,108.7,-169.4
0.17310,103.3,-169.8,103.3,-169.8
0.17320,97.9,-170.2,97.9,-170.2
0.17330,92.5,-170.6,92.5,-170.6
0.17340,87.1,-171.0,87.1,-171.0
0.17350,81.7,-171.3,81.7,-171.3
0.17360,76.3,-171.7,76.3,-171.7
0.17370,70.9,-172.0,70.9,-172.0
0.17380,65.4,-172.2,65.4,-172.2
0.17390,60.0,-172.4,60.0,-172.4
0.17400,54.5,-172.7,54.5,-172.7
0.17410,49.1,-172.8,49.1,-172.8
0.17420,43.6,-173.0,43.6,-173.0
0.17430,38.2,-173.1,38.2,-173.1
0.17440,32.7,-173.2,32.7,-173.2
0.17450,27.3,-173.3,27.3,-173.3
0.17460,21.8,-173.3,21.8,-173.3
0.17470,16.3,-173.3,16.3,-173.3
0.17480,10.9,-173.3,10.9,-173.3
0.17490,5.4,-173.3,5.4,-173.3
0.17500,0.0,-173.2,0.0,-173.2
0.17510,-5.4,-173.1,-5.4,-173.1
0.17520,-10.9,-173.0,-10.9,-173.0
0.17530,-16.3,-172.8,-16.3,-172.8
0.17540,-21.7,-172.7,-21.7,-172.7
0.17550,-27.1,-172.5,-27.1,-172.5
0.17560,-32.5,-172.2,-32.5,-172.2
0.17570,-37.9,-172.0,-37.9,-172.0
0.17580,-43.3,-171.7,-43.3,-171.7
0.17590,-48.7,-171.4,-48.7,-171.4
0.17600,-54.0,-171.0,-54.0,-171.0
0.17610,-59.4,-170.7,-59.4,-170.7
0.17620,-64.7,-170.3,-64.7,-170.3
0.17630,-70.0,-169.8,-70.0,-169.8
0.17640,-75.3,-169.4,-75.3,-169.4
0.17650,-80.6,-168.9,-80.6,-168.9
0.17660,-85.8,-168.4,-85.8,-168.4
0.17670,-91.1,-167.9,-91.1,-167.9
0.17680,-96.3,-167.3,-96.3,-167.3
0.17690,-101.5,-166.8,-101.5,-166.8
0.17700,-106.7,-166.2,-106.7,-166.2
0.17710,-111.8,-165.5,-111.8,-165.5
0.17720,-116.9,-164.9,-116.9,-164.9
0.17730,-122.1,-164.2,-122.1,-164.2
0.17740,-127.1,-163.5,-127.1,-163.5
0.17750,-132.2,-162.8,-132.2,-162.8
0.17760,-137.2,-162.0,-137.2,-162.0
0.17770,-142.3,-161.2,-142.3,-161.2
0.17780,-147.2,-160.4,-147.2,-160.4
0.17790,-152.2,-159.6,-152.2,-159.6
0.17800,-157.1,-158.7,-157.1,-158.7
0.17810,-162.0,-157.8,-162.0,-157.8
0.17820,-166.9,-156.9,-166.9,-156.9
0.17830,-171.7,-156.0,-171.7,-156.0
0.17840,-176.5,-155.1,-176.5,-155.1
0.17850,-181.3,-154.1,-181.3,-154.1
0.17860,-186.0,-153.1,-186.0,-153.1
0.17870,-190.7,-152.1,-190.7,-152.1
0.17880,-195.4,-151.0,-195.4,-151.0
0.17890,-200.0,-150.0,-200.0,-150.0
0.17900,-204.6,-148.9,-204.6,-148.9
0.17910,-209.2,-147.7,-209.2,-147.7
0.17920,-213.7,-146.6,-213.7,-146.6
0.17930,-218.1,-145.5,-218.1,-145.5
0.17940,-222.6,-144.3,-222.6,-144.3
0.17950,-227.0,-143.1,-227.0,-143.1
0.17960,-231.4,-141.9,-231.4,-141.9
0.17970,-235.7,-140.6,-235.7,-140.6
0.17980,-240.0,-139.3,-240.0,-139.3
0.17990,-244.2,-138.1,-244.2,-138.1
0.18000,-248.4,-136.7,-248.4,-136.7
0.18010,-252.5,-135.4,-252.5,-135.4
0.18020,-256.6,-134.1,-256.6,-134.1
0.18030,-260.7,-132.7,-260.7,-132.7
0.18040,-264.7,-131.3,-264.7,-131.3
0.18050,-268.7,-129.9,-268.7,-129.9
0.18060,-272.6,-128.5,-272.6,-128.5
0.18070,-276.5,-127.0,-276.5,-127.0
0.18080,-280.3,-125.6,-280.3,-125.6
0.18090,-284.1,-124.1,-284.1,-124.1
0.18100,-287.8,-122.6,-287.8,-122.6
0.18110,-291.5,-121.1,-291.5,-121.1
0.18120,-295.1,-119.5,-295.1,-119.5
0.18130,-298.7,-118.0,-298.7,-118.0
0.18140,-302.2,-116.4,-302.2,-116.4
0.18150,-305.7,-114.8,-305.7,-114.8
0.18160,-309.2,-113.2,-309.2,-113.2
0.18170,-312.5,-111.6,-312.5,-111.6
0.18180,-315.8,-110.0,-315.8,-110.0
0.18190,-319.1,-108.3,-319.1,-108.3
0.18200,-322.3,-106.7,-322.3,-106.7
0.18210,-325.5,-105.0,-325.5,-105.0
0.18220,-328.6,-103.3,-328.6,-103.3
0.18230,-331.6,-101.6,-331.6,-101.6
0.18240,-334.6,-99.8,-334.6,-99.8
0.18250,-337.6,-98.1,-337.6,-98.1
0.18260,-340.5,-96.4,-340.5,-96.4
0.18270,-343.3,-94.6,-343.3,-94.6
0.18280,-346.0,-92.8,-346.0,-92.8
0.18290,-348.8,-91.0,-348.8,-91.0
0.18300,-351.4,-89.2,-351.4,-89.2
0.18310,-354.0,-87.4,-354.0,-87.4
0.18320,-356.5,-85.6,-356.5,-85.6
0.18330,-359.0,-83.7,-359.0,-83.7
0.18340,-361.4,-81.9,-361.4,-81.9
0.18350,-363.8,-80.0,-363.8,-80.0
0.18360,-366.1,-78.1,-366.1,-78.1
0.18370,-368.3,-76.2,-368.3,-76.2
0.18380,-370.5,-74.3,-370.5,-74.3
0.18390,-372.6,-72.4,-372.6,-72.4
0.18400,-374.6,-70.5,-374.6,-70.5
0.18410,-376.6,-68.6,-376.6,-68.6
0.18420,-378.6,-66.7,-378.6,-66.7
0.18430,-380.4,-64.7,-380.4,-64.7
0.18440,-382.2,-62.8,-382.2,-62.8
0.18450,-384.0,-60.8,-384.0,-60.8
0.18460,-385.6,-58.8,-385.6,-58.8
0.18470,-387.3,-56.9,-387.3,-56.9
0.18480,-388.8,-54.9,-388.8,-54.9
0.18490,-390.3,-52.9,-390.3,-52.9
0.18500,-391.7,-50.9,-391.7,-50.9
0.18510,-393.1,-48.9,-393.1,-48.9
0.18520,-394.4,-46.9,-394.4,-46.9
0.18530,-395.6,-44.9,-395.6,-44.9
0.18540,-396.8,-42.9,-396.8,-42.9
0.18550,-397.9,-40.9,-397.9,-40.9
0.18560,-398.9,-38.8,-398.9,-38.8
0.18570,-399.9,-36.8,-399.9,-36.8
0.18580,-400.8,-34.8,-400.8,-34.8
0.18590,-401.7,-32.7,-401.7,-32.7
0.18600,-402.4,-30.7,-402.4,-30.7
0.18610,-403.2,-28.7,-403.2,-28.7
0.18620,-403.8,-26.6,-403.8,-26.6
0.18630,-404.4,-24.6,-404.4,-24.6
0.18640,-404.9,-22.5,-404.9,-22.5
0.18650,-405.4,-20.5,-405.4,-20.5
0.18660,-405.8,-18.4,-405.8,-18.4
0.18670,-406.1,-16.4,-406.1,-16.4
0.18680,-406.4,-14.3,-406.4,-14.3
0.18690,-406.6,-12.3,-406.6,-12.3
0.18700,-406.7,-10.2,-406.7,-10.2
0.18710,-406.8,-8.2,-406.8,-8.2
0.18720,-406.8,-6.1,-406.8,-6.1
0.18730,-406.7,-4.1,-406.7,-4.1
0.18740,-406.6,-2.0,-406.6,-2.0
0.18750,-406.4,-0.0,-406.4,-0.0
0.18760,-406.2,2.0,-406.2,2.0
0.18770,-405.9,4.1,-405.9,4.1
0.18780,-405.5,6.1,-405.5,6.1
0.18790,-405.0,8.2,-405.0,8.2
0.18800,-404.5,10.2,-404.5,10.2
0.18810,-404.0,12.2,-404.0,12.2
0.18820,-403.3,14.2,-403.3,14.2
0.18830,-402.6,16.2,-402.6,16.2
0.18840,-401.9,18.3,-401.9,18.3
0.18850,-401.0,20.3,-401.0,20.3
0.18860,-400.1,22.3,-400.1,22.3
0.18870,-399.2,24.3,-399.2,24.3
0.18880,-398.2,26.3,-398.2,26.3
0.18890,-397.1,28.2,-397.1,28.2
0.18900,-396.0,30.2,-396.0,30.2
0.18910,-394.8,32.2,-394.8,32.2
0.18920,-393.5,34.1,-393.5,34.1
0.18930,-392.2,36.1,-392.2,36.1
0.18940,-390.8,38.1,-390.8,38.1
0.18950,-389.4,40.0,-389.4,40.0
0.18960,-387.9,41.9,-387.9,41.9
0.18970,-386.3,43.8,-386.3,43.8
0.18980,-384.7,45.8,-384.7,45.8
0.18990,-383.0,47.7,-383.0,47.7
0.19000,-381.3,49.6,-381.3,49.6
0.19010,-379.5,51.4,-379.5,51.4
0.19020,-377.6,53.3,-377.6,53.3
0.19030,-375.7,55.2,-375.7,55.2
0.19040,-373.7,57.0,-373.7,57.0
0.19050,-371.7,58.9,-371.7,58.9
0.19060,-369.6,60.7,-369.6,60.7
0.19070,-367.5,62.5,-367.5,62.5
0.19080,-365.3,64.3,-365.3,64.3
0.19090,-363.0,66.1,-363.0,66.1
0.19100,-360.7,67.9,-360.7,67.9
0.19110,-358.4,69.7,-358.4,69.7
0.19120,-355.9,71.4,-355.9,71.4
0.19130,-353.5,73.2,-353.5,73.2
0.19140,-350.9,74.9,-350.9,74.9
0.19150,-348.4,76.6,-348.4,76.6
0.19160,-345.7,78.3,-345.7,78.3
0.19170,-343.1,80.0,-343.1,80.0
0.19180,-340.3,81.7,-340.3,81.7
0.19190,-337.5,83.3,-337.5,83.3
0.19200,-334.7,85.0,-334.7,85.0
0.19210,-331.8,86.6,-331.8,86.6
0.19220,-328.9,88.2,-328.9,88.2
0.19230,-325.9,89.8,-325.9,89.8
0.19240,-322.9,91.4,-322.9,91.4
0.19250,-319.8,92.9,-319.8,92.9
0.19260,-316.7,94.5,-316.7,94.5
0.19270,-313.5,96.0,-313.5,96.0
0.19280,-310.3,97.5,-310.3,97.5
0.19290,-307.0,99.0,-307.0,99.0
0.19300,-303.7,100.5,-303.7,100.5
0.19310,-300.3,102.0,-300.3,102.0
0.19320,-296.9,103.4,-296.9,103.4
0.19330,-293.5,104.8,-293.5,104.8
0.19340,-290.0,106.2,-290.0,106.2
0.19350,-286.5,107.6,-286.5,107.6
0.19360,-282.9,109.0,-282.9,109.0
0.19370,-279.3,110.3,-279.3,110.3
0.19380,-275.7,111.7,-275.7,111.7
0.19390,-272.0,113.0,-272.0,113.0
0.19400,-268.3,114.3,-268.3,114.3
0.19410,-264.5,115.5,-264.5,115.5
0.19420,-260.7,116.8,-260.7,116.8
0.19430,-256.9,118.0,-256.9,118.0
0.19440,-253.0,119.2,-253.0,119.2
0.19450,-249.1,120.4,-249.1,120.4
0.19460,-245.1,121.6,-245.1,121.6
0.19470,-241.1,122.8,-241.1,122.8
0.19480,-237.1,123.9,-237.1,123.9
0.19490,-233.1,125.0,-233.1,125.0
0.19500,-229.0,126.1,-229.0,126.1
0.19510,-224.9,127.1,-224.9,127.1
0.19520,-220.7,128.2,-220.7,128.2
0.19530,-216.6,129.2,-216.6,129.2
0.19540,-212.4,130.2,-212.4,130.2
0.19550,-208.1,131.2,-208.1,131.2
0.19560,-203.9,132.1,-203.9,132.1
0.19570,-199.6,133.1,-199.6,133.1
0.19580,-195.3,134.0,-195.3,134.0
0.19590,-190.9,134.9,-190.9,134.9
0.19600,-186.6,135.8,-186.6,135.8
0.19610,-182.2,136.6,-182.2,136.6
0.19620,-177.8,137.4,-177.8,137.4
0.19630,-173.3,138.2,-173.3,138.2
0.19640,-168.9,139.0,-168.9,139.0
0.19650,-164.4,139.8,-164.4,139.8
0.19660,-159.9,140.5,-159.9,140.5
0.19670,-155.4,141.2,-155.4,141.2
0.19680,-150.9,141.9,-150.9,141.9
0.19690,-146.3,142.5,-146.3,142.5
0.19700,-141.7,143.2,-141.7,143.2
0.19710,-137.1,143.8,-137.1,143.8
0.19720,-132.5,144.4,-132.5,144.4
0.19730,-127.9,145.0,-127.9,145.0
0.19740,-123.3,145.5,-123.3,145.5
0.19750,-118.6,146.0,-118.6,146.0
0.19760,-113.9,146.5,-113.9,146.5
0.19770,-109.3,147.0,-109.3,147.0
0.19780,-104.6,147.4,-104.6,147.4
0.19790,-99.9,147.9,-99.9,147.9
0.19800,-95.2,148.3,-95.2,148.3
0.19810,-90.4,148.6,-90.4,148.6
0.19820,-85.7,149.0,-85.7,149.0
0.19830,-81.0,149.3,-81.0,149.3
0.19840,-76.2,149.6,-76.2,149.6
0.19850,-71.5,149.9,-71.5,149.9
0.19860,-66.7,150.1,-66.7,150.1
0.19870,-62.0,150.4,-62.0,150.4
0.19880,-57.2,150.6,-57.2,150.6
0.19890,-52.4,150.8,-52.4,150.8
0.19900,-47.7,150.9,-47.7,150.9
0.19910,-42.9,151.1,-42.9,151.1
0.19920,-38.1,151.2,-38.1,151.2
0.19930,-33.3,151.3,-33.3,151.3
0.19940,-28.6,151.3,-28.6,151.3
0.19950,-23.8,151.4,-23.8,151.4
0.19960,-19.0,151.4,-19.0,151.4
0.19970,-14.3,151.4,-14.3,151.4
0.19980,-9.5,151.3,-9.5,151.3
0.19990,-4.8,151.3,-4.8,151.3
0.20000,-0.0,151.2,-0.0,151.2
0.20010,4.7,151.1,4.7,151.1
0.20020,9.5,150.9,9.5,150.9
0.20030,14.2,150.8,14.2,150.8
0.20040,18.9,150.6,18.9,150.6
0.20050,23.7,150.4,23.7,150.4
0.20060,28.4,150.2,28.4,150.2
0.20070,33.1,149.9,33.1,149.9
0.20080,37.7,149.7,37.7,149.7
0.20090,42.4,149.4,42.4,149.4
0.20100,47.1,149.1,47.1,149.1
0.20110,51.7,148.7,51.7,148.7
0.20120,56.4,148.3,56.4,148.3
0.20130,61.0,148.0,61.0,148.0
0.20140,65.6,147.5,65.6,147.5
0.20150,70.2,147.1,70.2,147.1
0.20160,74.7,146.7,74.7,146.7
0.20170,79.3,146.2,79.3,146.2
0.20180,83.8,145.7,83.8,145.7
0.20190,88.3,145.1,88.3,145.1
0.20200,92.8,144.6,92.8,144.6
0.20210,97.3,144.0,97.3,144.0
0.20220,101.7,143.4,101.7,143.4
0.20230,106.2,142.8,106.2,142.8
0.20240,110.6,142.2,110.6,142.2
0.20250,115.0,141.5,115.0,141.5
0.20260,119.3,140.8,119.3,140.8
0.20270,123.7,140.1,123.7,140.1
0.20280,128.0,139.4,128.0,139.4
0.20290,132.2,138.7,132.2,138.7
0.20300,136.5,137.9,136.5,137.9
0.20310,140.7,137.1,140.7,137.1
0.20320,144.9,136.3,144.9,136.3
0.20330,149.1,135.5,149.1,135.5
0.20340,153.3,134.6,153.3,134.6
0.20350,157.4,133.8,157.4,133.8
0.20360,161.5,132.9,161.5,132.9
0.20370,165.5,132.0,165.5,132.0
0.20380,169.5,131.0,169.5,131.0
0.20390,173.5,130.1,173.5,130.1
0.20400,177.5,129.1,177.5,129.1
0.20410,181.4,128.1,181.4,128.1
0.20420,185.3,127.1,185.3,127.1
0.20430,189.1,126.1,189.1,126.1
0.20440,193.0,125.1,193.0,125.1
0.20450,196.7,124.0,196.7,124.0
0.20460,200.5,122.9,200.5,122.9
0.20470,204.2,121.8,204.2,121.8
0.20480,207.9,120.7,207.9,120.7
0.20490,211.5,119.6,211.5,119.6
0.20500,215.1,118.4,215.1,118.4
0.20510,218.7,117.3,218.7,117.3
0.20520,222.2,116.1,222.2,116.1
0.20530,225.7,114.9,225.7,114.9
0.20540,229.1,113.7,229.1,113.7
0.20550,232.5,112.4,232.5,112.4
0.20560,235.8,111.2,235.8,111.2
0.20570,239.2,109.9,239.2,109.9
0.20580,242.4,108.6,242.4,108.6
0.20590,245.7,107.3,245.7,107.3
0.20600,248.8,106.0,248.8,106.0
0.20610,252.0,104.7,252.0,104.7
0.20620,255.1,103.3,255.1,103.3
0.20630,258.1,102.0,258.1,102.0
0.20640,261.1,100.6,261.1,100.6
0.20650,264.1,99.2,264.1,99.2
0.20660,267.0,97.8,267.0,97.8
0.20670,269.9,96.4,269.9,96.4
0.20680,272.7,95.0,272.7,95.0
0.20690,275.5,93.5,275.5,93.5
0.20700,278.2,92.1,278.2,92.1
0.20710,280.9,90.6,280.9,90.6
0.20720,283.5,89.1,283.5,89.1
0.20730,286.1,87.6,286.1,87.6
0.20740,288.6,86.1,288.6,86.1
0.20750,291.1,84.6,291.1,84.6
0.20760,293.5,83.1,293.5,83.1
0.20770,295.9,81.5,295.9,81.5
0.20780,298.2,80.0,298.2,80.0
0.20790,300.5,78.4,300.5,78.4
0.20800,302.7,76.9,302.7,76.9
0.20810,304.9,75.3,304.9,75.3
0.20820,307.1,73.7,307.1,73.7
0.20830,309.1,72.1,309.1,72.1
0.20840,311.2,70.5,311.2,70.5
0.20850,313.1,68.9,313.1,68.9
0.20860,315.0,67.2,315.0,67.2
0.20870,316.9,65.6,316.9,65.6
0.20880,318.7,64.0,318.7,64.0
0.20890,320.5,62.3,320.5,62.3
0.20900,322.2,60.6,322.2,60.6
0.20910,323.8,59.0,323.8,59.0
0.20920,325.4,57.3,325.4,57.3
0.20930,327.0,55.6,327.0,55.6
0.20940,328.5,53.9,328.5,53.9
0.20950,329.9,52.2,329.9,52.2
0.20960,331.3,50.5,331.3,50.5
0.20970,332.6,48.8,332.6,48.8
0.20980,333.9,47.1,333.9,47.1
0.20990,335.1,45.4,335.1,45.4
0.21000,336.2,43.7,336.2,43.7
0.21010,337.4,42.0,337.4,42.0
0.21020,338.4,40.3,338.4,40.3
0.21030,339.4,38.5,339.4,38.5
0.21040,340.3,36.8,340.3,36.8
0.21050,341.2,35.0,341.2,35.0
0.21060,342.0,33.3,342.0,33.3
0.21070,342.8,31.6,342.8,31.6
0.21080,343.5,29.8,343.5,29.8
0.21090,344.2,28.1,344.2,28.1
0.21100,344.8,26.3,344.8,26.3
0.21110,345.4,24.6,345.4,24.6
0.21120,345.8,22.8,345.8,22.8
0.21130,346.3,21.0,346.3,21.0
0.21140,346.7,19.3,346.7,19.3
0.21150,347.0,17.5,347.0,17.5
0.21160,347.3,15.8,347.3,15.8
0.21170,347.5,14.0,347.5,14.0
0.21180,347.6,12.3,347.6,12.3
0.21190,347.7,10.5,347.7,10.5
0.21200,347.8,8.8,347.8,8.8
0.21210,347.8,7.0,347.8,7.0
0.21220,347.7,5.2,347.7,5.2
0.21230,347.6,3.5,347.6,3.5
0.21240,347.4,1.7,347.4,1.7
0.21250,347.2,0.0,347.2,0.0
0.21260,346.9,-1.7,346.9,-1.7
0.21270,346.6,-3.5,346.6,-3.5
0.21280,346.2,-5.2,346.2,-5.2
0.21290,345.7,-7.0,345.7,-7.0
0.21300,345.2,-8.7,345.2,-8.7
0.21310,344.7,-10.4,344.7,-10.4
0.21320,344.0,-12.1,344.0,-12.1
0.21330,343.4,-13.9,343.4,-13.9
0.21340,342.7,-15.6,342.7,-15.6
0.21350,341.9,-17.3,341.9,-17.3
0.21360,341.1,-19.0,341.1,-19.0
0.21370,340.2,-20.7,340.2,-20.7
0.21380,339.2,-22.4,339.2,-22.4
0.21390,338.3,-24.1,338.3,-24.1
0.21400,337.2,-25.7,337.2,-25.7
0.21410,336.1,-27.4,336.1,-27.4
0.21420,335.0,-29.1,335.0,-29.1
0.21430,333.8,-30.7,333.8,-30.7
0.21440,332.6,-32.4,332.6,-32.4
0.21450,331.3,-34.0,331.3,-34.0
0.21460,329.9,-35.7,329.9,-35.7
0.21470,328.5,-37.3,328.5,-37.3
0.21480,327.1,-38.9,327.1,-38.9
0.21490,325.6,-40.5,325.6,-40.5
0.21500,324.0,-42.1,324.0,-42.1
0.21510,322.4,-43.7,322.4,-43.7
0.21520,320.8,-45.3,320.8,-45.3
0.21530,319.1,-46.9,319.1,-46.9
0.21540,317.3,-48.4,317.3,-48.4
0.21550,315.5,-50.0,315.5,-50.0
0.21560,313.7,-51.5,313.7,-51.5
0.21570,311.8,-53.0,311.8,-53.0
0.21580,309.9,-54.6,309.9,-54.6
0.21590,307.9,-56.1,307.9,-56.1
0.21600,305.9,-57.6,305.9,-57.6
0.21610,303.8,-59.1,303.8,-59.1
0.21620,301.7,-60.5,301.7,-60.5
0.21630,299.5,-62.0,299.5,-62.0
0.21640,297.3,-63.5,297.3,-63.5
0.21650,295.1,-64.9,295.1,-64.9
0.21660,292.8,-66.3,292.8,-66.3
0.21670,290.5,-67.7,290.5,-67.7
0.21680,288.1,-69.1,288.1,-69.1
0.21690,285.7,-70.5,285.7,-70.5
0.21700,283.2,-71.9,283.2,-71.9
0.21710,280.7,-73.2,280.7,-73.2
0.21720,278.1,-74.6,278.1,-74.6
0.21730,275.6,-75.9,275.6,-75.9
0.21740,272.9,-77.2,272.9,-77.2
0.21750,270.3,-78.5,270.3,-78.5
0.21760,267.6,-79.8,267.6,-79.8
0.21770,264.8,-81.1,264.8,-81.1
0.21780,262.0,-82.4,262.0,-82.4
0.21790,259.2,-83.6,259.2,-83.6
0.21800,256.4,-84.8,256.4,-84.8
0.21810,253.5,-86.1,253.5,-86.1
0.21820,250.6,-87.2,250.6,-87.2
0.21830,247.6,-88.4,247.6,-88.4
0.21840,244.6,-89.6,244.6,-89.6
0.21850,241.6,-90.7,241.6,-90.7
0.21860,238.5,-91.9,238.5,-91.9
0.21870,235.4,-93.0,235.4,-93.0
0.21880,232.3,-94.1,232.3,-94.1
0.21890,229.1,-95.2,229.1,-95.2
0.21900,225.9,-96.2,225.9,-96.2
0.21910,222.7,-97.3,222.7,-97.3
0.21920,219.5,-98.3,219.5,-98.3
0.21930,216.2,-99.3,216.2,-99.3
0.21940,212.9,-100.3,212.9,-100.3
0.21950,209.5,-101.3,209.5,-101.3
0.21960,206.1,-102.3,206.1,-102.3
0.21970,202.7,-103.2,202.7,-103.2
0.21980,199.3,-104.1,199.3,-104.1
0.21990,195.9,-105.0,195.9,-105.0
0.22000,192.4,-105.9,192.4,-105.9
0.22010,188.9,-106.8,188.9,-106.8
0.22020,185.4,-107.6,185.4,-107.6
0.22030,181.8,-108.5,181.8,-108.5
0.22040,178.3,-109.3,178.3,-109.3
0.22050,174.7,-110.1,174.7,-110.1
0.22060,171.0,-110.9,171.0,-110.9
0.22070,167.4,-111.6,167.4,-111.6
0.22080,163.7,-112.4,163.7,-112.4
0.22090,160.1,-113.1,160.1,-113.1
0.22100,156.4,-113.8,156.4,-113.8
0.22110,152.7,-114.5,152.7,-114.5
0.22120,148.9,-115.1,148.9,-115.1
0.22130,145.2,-115.8,145.2,-115.8
0.22140,141.4,-116.4,141.4,-116.4
0.22150,137.6,-117.0,137.6,-117.0
0.22160,133.8,-117.6,133.8,-117.6
0.22170,130.0,-118.1,130.0,-118.1
0.22180,126.2,-118.7,126.2,-118.7
0.22190,122.3,-119.2,122.3,-119.2
0.22200,118.5,-119.7,118.5,-119.7
0.22210,114.6,-120.2,114.6,-120.2
0.22220,110.7,-120.6,110.7,-120.6
0.22230,106.8,-121.1,106.8,-121.1
0.22240,102.9,-121.5,102.9,-121.5
0.22250,99.0,-121.9,99.0,-121.9
0.22260,95.1,-122.3,95.1,-122.3
0.22270,91.2,-122.6,91.2,-122.6
0.22280,87.2,-123.0,87.2,-123.0
0.22290,83.3,-123.3,83.3,-123.3
0.22300,79.3,-123.6,79.3,-123.6
0.22310,75.4,-123.9,75.4,-123.9
0.22320,71.4,-124.1,71.4,-124.1
0.22330,67.5,-124.4,67.5,-124.4
0.22340,63.5,-124.6,63.5,-124.6
